,Unnamed: 0,Season,Team,G_Bat,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP_x,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR_Bat,W,L,SV,G_Pitch,GS,IP,K/9,BB/9,HR/9,BABIP_y,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR_Pitch,OD,Current,AVG Salary,Median,Success_Score
552,552,2007,LAA,2230,6198,123,822,776,139,8.2%,14.2%,0.133,0.315,0.284,0.345,0.417,0.3329999999999999,,100,3.7,5.3,2.0,21.6,94,68,43,558,162,1435.0,7.25,2.99,0.95,0.307,71.1%,42.2%,8.6%,92.0,4.23,,4.1,4.26,20.0,109251333.0,109251333.0,3641711,1425000,58.02
553,553,2007,LAD,2417,6282,129,735,706,137,8.1%,13.8%,0.131,0.303,0.275,0.337,0.406,0.326,,94,18.3,-33.3,-1.5,16.8,82,80,43,645,162,1450.0,7.35,3.22,0.91,0.301,70.9%,45.5%,9.6%,92.0,4.2,,4.07,4.07,20.0,108454524.0,108454524.0,3739811,1000000,50.62
554,554,2007,MIA,2423,6344,201,790,749,105,8.2%,21.0%,0.181,0.315,0.267,0.336,0.4479999999999999,0.34,,101,3.8,9.4,-6.4,20.7,71,91,40,722,162,1443.2,7.12,4.12,1.1,0.321,69.4%,41.7%,10.2%,91.3,4.96,,4.77,4.69,8.3,30507000.0,30507000.0,984097,380000,43.83
555,555,2007,MIL,2330,6238,231,801,774,96,8.0%,18.2%,0.1939999999999999,0.289,0.262,0.3289999999999999,0.456,0.337,,100,7.4,7.7,44.1,25.1,83,79,49,654,162,1444.1,7.32,3.16,1.0,0.308,70.2%,41.5%,9.2%,91.7,4.44,,4.22,4.29,18.8,70986500.0,70986500.0,2629130,2250000,51.23
556,556,2007,MIN,2259,6161,118,718,671,112,8.3%,13.6%,0.127,0.291,0.264,0.33,0.391,0.317,,91,2.6,-68.7,-0.4,14.1,79,83,38,600,162,1436.2,6.85,2.63,1.16,0.301,72.9%,42.9%,10.6%,92.5,4.18,,4.37,4.22,13.7,71439500.0,71439500.0,2551411,1000000,48.77
557,557,2007,NYM,2335,6344,177,804,761,200,8.7%,15.5%,0.157,0.303,0.275,0.342,0.432,0.336,,100,14.2,17.4,57.5,27.7,88,74,39,661,162,1452.1,7.03,3.53,1.02,0.287,71.4%,40.8%,9.2%,90.5,4.27,,4.46,4.52,14.6,115231663.0,115231663.0,3841055,1487500,54.32
558,558,2007,NYY,2366,6528,201,968,929,123,9.8%,15.2%,0.174,0.318,0.29,0.366,0.4629999999999999,0.361,,119,11.9,168.4,-47.2,33.9,94,68,34,684,162,1450.2,6.26,3.59,0.93,0.299,70.6%,42.8%,8.5%,91.6,4.5,,4.51,4.7,13.5,189639045.0,189639045.0,6539277,1500000,58.02
559,559,2007,OAK,2220,6365,171,741,711,52,10.4%,17.6%,0.151,0.29,0.256,0.3379999999999999,0.407,0.3279999999999999,,99,-7.0,-12.1,-32.1,17.2,76,86,36,608,162,1448.0,6.44,3.29,0.86,0.296,69.4%,44.8%,8.3%,90.3,4.3,,4.23,4.44,17.0,79366940.0,79366940.0,2834534,1575000,46.91
560,560,2007,PHI,2446,6537,213,892,850,138,9.8%,18.4%,0.184,0.311,0.2739999999999999,0.354,0.4579999999999999,0.351,,105,20.6,63.6,78.5,34.9,89,73,42,660,162,1458.1,6.48,3.44,1.22,0.301,71.5%,43.5%,11.9%,90.8,4.76,,4.86,4.52,9.9,89428213.0,89428213.0,2980940,875000,54.94
561,561,2007,PIT,2304,6214,148,724,694,68,7.5%,18.3%,0.149,0.303,0.263,0.325,0.411,0.322,,90,-10.4,-94.0,16.8,12.5,68,94,32,657,162,1447.2,6.2,3.22,1.08,0.315,69.5%,44.1%,10.0%,91.3,4.94,,4.66,4.6,10.9,38537833.0,38537833.0,1427327,410000,41.98
562,562,2007,SDP,2334,6326,171,741,704,55,8.8%,19.4%,0.16,0.291,0.251,0.322,0.411,0.32,,96,3.3,-30.2,-16.6,15.8,89,74,45,648,163,1484.2,6.89,2.87,0.72,0.287,71.6%,45.8%,7.4%,90.1,3.72,,3.81,4.13,22.7,58110567.0,58110567.0,2235022,625000,54.6
563,563,2007,SEA,2338,6209,153,794,754,81,6.3%,13.9%,0.138,0.313,0.287,0.337,0.425,0.3329999999999999,,103,-9.6,10.7,-68.4,15.3,88,74,43,618,162,1434.1,6.4,3.43,0.92,0.315,69.3%,43.6%,8.4%,90.3,4.77,,4.42,4.62,14.2,106460833.0,106460833.0,3942994,1350000,54.32
564,564,2007,SFG,2371,6213,131,683,641,119,8.6%,14.6%,0.133,0.281,0.254,0.322,0.387,0.31,,81,-4.7,-158.1,60.6,10.5,71,91,37,658,162,1453.2,6.54,3.67,0.82,0.293,71.8%,43.0%,7.7%,90.2,4.2,,4.3,4.59,16.0,90219056.0,90219056.0,3469964,1557500,43.83
565,565,2007,STL,2440,6211,141,725,690,56,8.1%,14.6%,0.132,0.303,0.2739999999999999,0.337,0.405,0.326,,94,-12.7,-61.3,40.6,18.0,78,84,34,678,162,1435.2,5.92,3.19,1.05,0.293,68.1%,43.5%,9.6%,91.2,4.67,,4.66,4.67,9.8,90286823.0,90286823.0,3224529,1000000,48.15
566,566,2007,TBR,2229,6280,187,782,750,131,8.7%,21.1%,0.165,0.318,0.268,0.336,0.433,0.335,,103,8.4,29.5,-66.0,17.6,66,96,28,645,162,1429.2,7.52,3.58,1.25,0.331,66.8%,41.8%,11.1%,92.0,5.53,,4.7,4.47,9.2,24123500.0,24123500.0,893463,411000,40.74
567,567,2007,TEX,2313,6214,179,816,768,88,8.1%,19.7%,0.163,0.305,0.263,0.3279999999999999,0.426,0.3289999999999999,,94,12.6,-33.4,-26.5,15.1,75,87,42,629,162,1430.0,6.14,4.2,0.98,0.303,69.4%,46.5%,9.7%,91.5,4.76,,4.83,4.82,9.1,68318675.0,68318675.0,2439953,550000,46.3
568,568,2007,TOR,2308,6197,165,753,719,57,8.6%,16.8%,0.16,0.29,0.259,0.327,0.419,0.326,,95,-11.3,-47.2,-0.8,16.2,83,79,44,582,162,1448.2,6.63,2.98,0.98,0.282,71.8%,48.7%,10.6%,91.9,4.0,,4.28,4.15,17.5,81942800.0,81942800.0,3034919,1025000,51.23
569,569,2007,WSN,2528,6201,123,673,646,69,8.5%,18.2%,0.134,0.3,0.256,0.325,0.39,0.315,,88,-10.8,-108.6,39.1,13.2,73,89,46,750,162,1446.2,5.79,3.61,1.16,0.286,72.0%,39.7%,9.6%,89.7,4.58,,4.92,4.93,4.4,37347500.0,37347500.0,1287845,500000,45.06
570,570,2008,ARI,2280,6156,159,720,683,58,9.5%,20.9%,0.1639999999999999,0.299,0.251,0.327,0.415,0.324,,88,12.1,-83.9,-17.2,9.5,82,80,39,606,162,1434.2,7.71,2.83,0.92,0.297,70.9%,45.3%,9.9%,91.4,3.99,,3.84,3.87,22.9,65386212.0,65386212.0,2514854,752500,50.62
571,571,2008,ATL,2407,6368,130,753,721,58,9.7%,16.1%,0.138,0.309,0.27,0.345,0.408,0.332,,99,-5.8,-12.5,54.2,24.5,72,90,26,707,162,1440.2,6.72,3.66,0.97,0.293,69.7%,48.3%,11.4%,90.8,4.47,,4.35,4.2,7.9,102365683.0,102365683.0,3412189,428750,44.44
572,572,2008,BAL,2340,6211,172,782,750,81,8.6%,15.9%,0.162,0.296,0.267,0.3329999999999999,0.429,0.3329999999999999,,99,-5.1,-17.0,-7.7,19.0,68,93,35,653,161,1422.0,5.84,4.35,1.16,0.298,70.1%,44.6%,10.7%,91.7,5.15,,5.14,5.04,3.4,67196246.0,67196246.0,2099883,477500,42.24
573,573,2008,BOS,2293,6402,173,845,807,120,10.1%,16.7%,0.168,0.315,0.28,0.358,0.447,0.351,,110,-4.7,72.2,35.4,32.9,95,67,47,628,162,1446.1,7.37,3.41,0.91,0.289,72.6%,43.5%,9.2%,92.2,4.01,,4.09,4.23,18.4,133390035.0,133390035.0,4763930,2500000,58.64
574,574,2008,CHC,2345,6384,184,855,811,87,10.0%,18.6%,0.165,0.321,0.278,0.354,0.4429999999999999,0.349,,104,6.1,33.2,64.1,30.1,97,64,44,639,161,1450.2,7.84,3.4,0.99,0.281,74.0%,41.6%,9.8%,91.5,3.87,,4.09,4.14,20.6,118345833.0,118345833.0,4383179,3175000,60.25
575,575,2008,CHW,2298,6231,235,811,785,67,8.7%,16.3%,0.185,0.281,0.263,0.332,0.4479999999999999,0.3389999999999999,,101,-27.4,-17.7,-43.6,15.5,89,74,34,626,163,1457.2,7.08,2.84,0.96,0.298,71.0%,45.5%,10.0%,92.2,4.11,,4.0,4.01,24.1,120794332.0,120794332.0,4645936,2775000,54.6
576,576,2008,CIN,2392,6188,187,704,677,85,9.0%,18.2%,0.161,0.278,0.247,0.321,0.408,0.319,,87,1.1,-103.2,43.7,13.8,74,88,34,669,162,1442.1,7.66,3.48,1.25,0.312,72.5%,42.7%,12.7%,92.2,4.55,,4.54,4.18,9.1,74117695.0,74117695.0,2647061,1112500,45.68
577,577,2008,CLE,2199,6299,171,805,772,77,8.9%,19.3%,0.162,0.305,0.262,0.3389999999999999,0.424,0.3339999999999999,,103,0.7,24.6,-2.8,24.0,81,81,31,561,162,1437.0,6.18,2.78,1.06,0.301,70.7%,44.7%,10.5%,90.8,4.46,,4.33,4.28,13.2,78970066.0,78970066.0,3037310,2175000,50.0
578,578,2008,COL,2310,6312,160,747,714,141,9.0%,19.2%,0.152,0.308,0.263,0.336,0.415,0.33,,88,15.2,-80.7,-40.3,8.1,74,88,36,647,162,1446.0,6.48,3.5,0.92,0.309,68.5%,46.8%,10.0%,91.8,4.77,,4.3,4.32,19.5,68655500.0,68655500.0,2640596,887500,45.68
579,579,2008,DET,2267,6331,200,821,780,63,9.0%,17.0%,0.173,0.301,0.271,0.34,0.444,0.3429999999999999,,106,-6.7,42.3,-93.8,16.8,74,88,34,602,162,1445.0,6.17,4.01,1.07,0.302,69.4%,42.0%,9.7%,92.5,4.91,,4.79,4.86,8.3,137685196.0,137685196.0,4589507,1487500,45.68
580,580,2008,HOU,2312,6051,167,712,684,114,7.4%,17.4%,0.152,0.296,0.263,0.3229999999999999,0.415,0.322,,93,0.4,-49.2,89.3,23.3,86,75,48,649,161,1425.1,6.91,3.11,1.24,0.293,72.8%,43.3%,12.1%,91.6,4.39,,4.53,4.24,11.4,88930414.0,88930414.0,3293719,1100000,53.42
581,581,2008,KCR,2250,6118,120,691,650,79,6.4%,16.4%,0.128,0.307,0.2689999999999999,0.32,0.397,0.315,,87,-9.5,-109.1,-29.6,7.4,75,87,44,601,162,1445.2,6.75,3.21,0.99,0.298,69.1%,41.9%,9.2%,92.3,4.5,,4.21,4.36,16.7,58245500.0,58245500.0,2240212,1306250,46.3
582,582,2008,LAA,2229,6155,159,765,721,129,7.8%,16.0%,0.145,0.299,0.268,0.33,0.413,0.324,,96,-1.0,-30.9,-6.5,17.6,100,62,66,545,162,1451.1,6.86,2.83,0.99,0.296,73.0%,44.3%,9.8%,92.4,4.0,,4.12,4.17,17.5,118825333.0,118825333.0,4243762,1325000,61.73
583,583,2008,LAD,2376,6194,137,700,659,126,8.8%,16.7%,0.134,0.301,0.264,0.3329999999999999,0.3989999999999999,0.321,,93,5.1,-51.1,20.4,16.7,84,78,35,623,162,1447.1,7.49,2.98,0.76,0.295,72.6%,49.6%,9.3%,92.9,3.68,,3.67,3.77,20.0,118588536.0,118588536.0,4089260,600000,51.85
584,584,2008,MIA,2361,6206,208,770,741,76,8.7%,22.1%,0.179,0.3,0.254,0.326,0.433,0.33,,96,5.7,-27.5,14.2,18.5,84,77,36,672,161,1435.1,7.07,3.67,1.01,0.29,70.6%,41.7%,9.8%,91.9,4.44,,4.37,4.42,15.1,19811500.0,19811500.0,619109,393750,52.17
585,585,2008,MIL,2227,6252,198,750,722,108,8.8%,19.2%,0.179,0.287,0.253,0.325,0.431,0.3289999999999999,,97,8.9,-11.7,58.8,24.6,90,72,45,607,162,1455.2,6.86,3.26,1.08,0.285,74.5%,45.4%,11.7%,92.2,3.87,,4.34,4.14,14.6,80937499.0,80937499.0,2790948,2000000,55.56
586,586,2008,MIN,2287,6331,111,829,791,102,8.4%,15.5%,0.129,0.316,0.2789999999999999,0.34,0.408,0.3279999999999999,,99,12.3,4.7,-30.5,19.3,88,75,42,648,163,1459.0,6.14,2.5,1.13,0.301,72.0%,42.0%,10.2%,92.2,4.18,,4.3,4.29,12.8,56932766.0,56932766.0,2277311,1050000,53.99
587,587,2008,NYM,2405,6388,172,799,751,138,9.7%,16.0%,0.154,0.296,0.266,0.34,0.42,0.332,,100,12.7,13.4,72.0,28.9,89,73,43,719,162,1464.1,7.26,3.63,1.0,0.289,73.6%,43.1%,10.5%,92.2,4.07,,4.32,4.26,13.0,137793376.0,137793376.0,4593113,1993750,54.94
588,588,2008,NYY,2330,6257,180,789,758,118,8.6%,16.2%,0.156,0.302,0.271,0.342,0.427,0.3379999999999999,,104,-6.7,24.3,-28.4,21.3,89,73,42,637,162,1441.2,7.12,3.05,0.89,0.307,71.0%,45.7%,9.3%,91.7,4.28,,3.96,4.08,16.9,209081577.0,209081577.0,6744567,1875000,54.94
589,589,2008,OAK,2282,6138,125,646,610,88,9.4%,20.0%,0.127,0.289,0.242,0.318,0.369,0.306,,86,12.4,-92.7,27.1,14.7,75,86,33,602,161,1435.0,6.65,3.61,0.85,0.287,72.2%,41.2%,8.0%,90.7,4.01,,4.19,4.53,14.6,47967126.0,47967126.0,1713112,455000,46.58
590,590,2008,PHI,2396,6273,214,799,762,136,9.3%,17.8%,0.182,0.283,0.255,0.332,0.4379999999999999,0.3339999999999999,,98,23.6,4.7,123.4,32.8,92,70,47,630,162,1449.2,6.71,3.31,0.99,0.292,74.8%,44.8%,10.8%,91.2,3.89,,4.3,4.21,14.9,98269880.0,98269880.0,3388617,1400000,56.79
591,591,2008,PIT,2340,6278,153,735,705,57,7.6%,16.5%,0.145,0.29,0.258,0.32,0.4029999999999999,0.317,,89,0.1,-89.2,-48.6,6.3,67,95,34,659,162,1455.0,5.96,4.06,1.09,0.311,69.5%,44.0%,10.8%,92.3,5.1,,4.84,4.74,10.3,48689783.0,48689783.0,1872684,480250,41.36
592,592,2008,SDP,2343,6244,154,637,615,36,8.3%,20.2%,0.14,0.294,0.25,0.317,0.39,0.311,,92,-4.2,-63.7,2.6,13.8,63,99,30,653,162,1458.1,6.79,3.46,1.02,0.294,70.9%,42.4%,10.1%,90.3,4.41,,4.33,4.33,12.7,73677616.0,73677616.0,2376697,700000,38.89
593,593,2008,SEA,2296,6176,124,671,631,90,6.8%,14.4%,0.124,0.294,0.265,0.318,0.389,0.31,,90,-8.9,-86.1,-52.4,7.6,61,101,36,631,162,1435.1,6.37,3.93,1.01,0.307,70.7%,44.7%,9.8%,91.5,4.73,,4.59,4.64,9.4,117666482.0,117666482.0,4525634,1650000,37.65
594,594,2008,SFG,2382,6145,94,640,606,108,7.4%,17.0%,0.12,0.305,0.262,0.321,0.382,0.309,,83,-15.4,-149.4,55.9,10.3,72,90,41,640,162,1442.0,7.74,4.07,0.92,0.3,71.4%,39.2%,8.8%,91.9,4.38,,4.24,4.44,14.8,76594500.0,76594500.0,2641190,650000,44.44
595,595,2008,STL,2396,6370,174,779,744,73,9.1%,15.5%,0.152,0.312,0.281,0.35,0.433,0.342,,107,-10.0,46.4,90.6,34.0,86,76,42,668,162,1454.0,5.92,3.07,1.01,0.295,72.9%,45.3%,10.3%,92.4,4.2,,4.4,4.37,9.1,99624449.0,99624449.0,3018923,1000000,53.09
596,596,2008,TBR,2299,6312,180,774,735,142,9.9%,19.4%,0.162,0.302,0.26,0.34,0.422,0.335,,105,5.6,43.8,30.3,29.2,97,65,52,610,162,1457.2,7.06,3.25,1.02,0.2769999999999999,74.0%,40.8%,9.3%,92.6,3.82,,4.22,4.35,19.2,43820597.0,43820597.0,1460687,414650,59.88
597,597,2008,TEX,2281,6478,194,901,867,81,9.2%,18.6%,0.179,0.325,0.283,0.354,0.462,0.355,,112,11.1,108.1,-97.3,23.5,79,83,36,619,162,1442.0,6.01,3.9,1.1,0.315,65.6%,43.2%,10.2%,92.4,5.37,,4.83,4.82,9.2,67712326.0,67712326.0,2334908,810000,48.77
598,598,2008,TOR,2244,6191,126,714,681,80,8.4%,15.2%,0.135,0.295,0.264,0.331,0.3989999999999999,0.322,,94,-10.9,-60.7,19.1,17.3,86,76,44,583,162,1446.2,7.37,2.91,0.83,0.284,74.8%,46.6%,9.3%,92.5,3.49,,3.81,3.92,22.3,97793900.0,97793900.0,3621996,1550000,53.09
599,599,2008,WSN,2397,6192,117,641,608,81,8.6%,17.7%,0.122,0.292,0.251,0.3229999999999999,0.373,0.31,,84,-16.8,-145.4,32.7,8.5,59,102,28,678,161,1434.0,6.67,3.69,1.19,0.296,70.1%,42.4%,11.6%,91.2,4.66,,4.71,4.49,7.9,54961000.0,54961000.0,1895207,1000000,36.65
600,600,2009,ARI,2301,6269,173,720,686,102,9.1%,20.7%,0.165,0.299,0.253,0.324,0.418,0.324,,89,13.1,-75.3,53.6,17.5,70,92,36,645,162,1447.2,7.2,3.26,1.04,0.298,69.8%,43.2%,10.3%,91.6,4.44,,4.2,4.17,13.5,73086666.0,73086666.0,2811026,1725000,43.21
601,601,2009,ATL,2335,6335,149,735,700,58,9.5%,16.8%,0.142,0.3,0.263,0.3389999999999999,0.405,0.327,,97,-20.2,-44.2,67.6,22.2,86,76,38,650,162,1462.2,7.58,3.26,0.73,0.299,73.8%,46.4%,8.1%,92.0,3.57,,3.66,3.91,19.7,96726166.0,96726166.0,3335385,1237500,53.09
602,602,2009,BAL,2281,6233,160,741,708,76,8.3%,16.3%,0.147,0.3,0.268,0.332,0.415,0.3279999999999999,,93,-20.1,-74.3,-28.1,11.6,64,98,31,646,162,1429.0,5.88,3.44,1.37,0.307,70.3%,41.7%,11.6%,92.1,5.16,,5.03,4.78,6.8,67101666.0,67101666.0,2580833,1500000,39.51
603,603,2009,BOS,2317,6344,212,872,822,126,10.4%,17.7%,0.184,0.301,0.27,0.352,0.4539999999999999,0.351,,106,-7.7,40.7,-19.8,24.4,95,67,41,625,162,1436.2,7.71,3.32,1.05,0.309,73.0%,40.9%,9.4%,93.0,4.35,,4.14,4.25,18.5,121745999.0,121745999.0,4058200,1625000,58.64
604,604,2009,CHC,2343,6244,161,707,678,56,9.5%,19.0%,0.152,0.296,0.255,0.332,0.407,0.324,,90,-13.2,-89.3,39.0,14.5,83,78,40,641,161,1445.1,7.92,3.65,1.0,0.285,74.4%,42.8%,10.0%,92.0,3.84,,4.11,4.14,18.5,134809000.0,134809000.0,5392360,2200000,51.55
605,605,2009,CHW,2241,6132,184,724,695,113,8.7%,16.7%,0.153,0.285,0.258,0.3289999999999999,0.411,0.326,,91,-13.0,-84.0,-45.1,8.6,79,83,36,577,162,1439.2,7.0,3.17,1.06,0.294,71.7%,44.3%,10.3%,92.2,4.16,,4.21,4.19,20.2,95628500.0,95628500.0,3825140,1225000,48.77
606,606,2009,CIN,2314,6187,158,673,637,96,8.6%,18.2%,0.147,0.282,0.247,0.318,0.3939999999999999,0.313,,84,5.2,-118.5,119.4,19.5,78,84,41,640,162,1458.1,6.6,3.56,1.16,0.283,74.4%,42.1%,10.9%,91.7,4.18,,4.63,4.5,8.2,73558500.0,73558500.0,3198196,1500000,48.15
607,607,2009,CLE,2188,6320,161,773,730,84,9.2%,19.2%,0.153,0.308,0.264,0.3389999999999999,0.417,0.3329999999999999,,100,-1.1,-0.7,-75.7,14.5,65,97,25,607,162,1434.0,6.19,3.75,1.15,0.305,68.9%,43.1%,10.3%,91.1,5.07,,4.73,4.69,9.9,81160566.0,81160566.0,3121560,2225000,40.12
608,608,2009,COL,2352,6241,190,804,760,106,10.6%,20.5%,0.18,0.305,0.261,0.3429999999999999,0.441,0.341,,96,5.3,-29.7,22.8,18.9,92,70,45,646,162,1438.1,7.22,3.3,0.88,0.299,71.3%,47.3%,9.9%,92.6,4.24,,3.96,3.99,21.0,75201000.0,75201000.0,2785222,800000,56.79
609,609,2009,DET,2350,6234,183,743,718,72,8.7%,17.9%,0.156,0.294,0.26,0.331,0.416,0.3279999999999999,,94,0.4,-48.5,-19.9,15.0,86,77,42,602,163,1447.0,6.85,3.69,1.13,0.293,73.2%,42.7%,10.6%,94.4,4.34,,4.53,4.45,17.0,115085145.0,115085145.0,4110184,2237500,52.76
610,610,2009,HOU,2340,6040,142,643,616,113,7.4%,16.4%,0.14,0.293,0.26,0.319,0.4,0.315,,89,-18.0,-99.0,37.0,12.7,74,88,39,659,162,1430.0,7.2,3.44,1.11,0.311,72.0%,45.6%,11.5%,92.5,4.54,,4.35,4.16,11.6,102996414.0,102996414.0,3814682,1550000,45.68
611,611,2009,KCR,2247,6103,144,686,657,88,7.5%,17.9%,0.146,0.298,0.259,0.318,0.405,0.318,,88,-18.9,-110.3,-82.0,2.2,65,97,34,588,162,1426.0,7.28,3.79,1.05,0.307,68.0%,43.8%,10.0%,92.6,4.83,,4.36,4.38,14.9,70519333.0,70519333.0,2712282,1600000,40.12
612,612,2009,LAA,2246,6305,173,883,841,148,8.7%,16.7%,0.156,0.322,0.285,0.35,0.441,0.346,,108,8.6,75.5,-5.4,29.1,97,65,51,596,162,1445.0,6.61,3.26,1.12,0.301,72.4%,41.7%,10.1%,91.8,4.45,,4.45,4.46,13.7,113709000.0,113709000.0,4061036,1800000,59.88
613,613,2009,LAD,2352,6385,145,780,739,116,9.5%,16.7%,0.141,0.309,0.27,0.346,0.412,0.332,,102,4.0,18.7,55.4,27.4,95,67,44,688,162,1473.1,7.77,3.57,0.78,0.275,74.9%,43.7%,8.1%,92.8,3.41,,3.8,4.07,18.6,100414592.0,100414592.0,4016584,1250000,58.64
614,614,2009,MIA,2394,6312,159,772,727,75,9.0%,19.4%,0.148,0.316,0.268,0.34,0.416,0.332,,97,4.5,-16.7,12.0,19.3,87,75,45,692,162,1446.1,7.77,3.74,1.0,0.298,70.7%,43.3%,9.9%,92.8,4.32,,4.15,4.18,14.1,36834000.0,36834000.0,1315500,470000,53.7
615,615,2009,MIL,2321,6296,182,785,757,68,9.7%,19.6%,0.1639999999999999,0.305,0.263,0.341,0.426,0.336,,103,-9.6,10.2,38.9,24.6,80,82,44,674,162,1435.0,6.92,3.81,1.3,0.295,71.9%,42.6%,12.0%,90.9,4.84,,4.84,4.54,5.2,80182502.0,80182502.0,3083942,1347500,49.38
616,616,2009,MIN,2315,6346,172,817,770,85,9.2%,16.1%,0.155,0.306,0.2739999999999999,0.345,0.429,0.3379999999999999,,104,15.3,42.9,-41.4,22.4,87,76,48,643,163,1453.0,6.52,2.89,1.15,0.301,72.0%,40.9%,9.7%,92.4,4.5,,4.39,4.45,12.5,65299266.0,65299266.0,2251699,525000,53.37
617,617,2009,NYM,2377,6159,95,671,631,122,8.5%,15.1%,0.124,0.307,0.27,0.335,0.3939999999999999,0.32,,94,-5.4,-48.2,-16.8,12.8,70,92,39,673,162,1426.0,6.51,3.89,1.0,0.292,71.8%,42.5%,9.1%,91.9,4.46,,4.5,4.66,10.4,149373987.0,149373987.0,5334785,2612500,43.21
618,618,2009,NYY,2369,6449,244,915,881,111,10.3%,15.7%,0.1939999999999999,0.306,0.283,0.362,0.478,0.365,,117,0.2,137.5,-25.5,33.8,103,59,51,623,162,1450.0,7.82,3.56,1.12,0.29,71.9%,42.3%,11.1%,93.4,4.28,,4.32,4.17,19.3,201449189.0,201449189.0,7748046,5200000,63.58
619,619,2009,OAK,2306,6247,135,759,723,133,8.4%,16.7%,0.135,0.298,0.262,0.3279999999999999,0.397,0.32,,94,12.8,-38.0,-34.9,14.6,75,87,38,650,162,1447.1,6.99,3.25,0.97,0.302,70.3%,44.1%,9.2%,91.4,4.29,,4.1,4.24,18.0,62310000.0,62310000.0,2225357,410000,46.3
620,620,2009,PHI,2285,6338,224,820,788,119,9.3%,18.2%,0.1889999999999999,0.286,0.258,0.3339999999999999,0.447,0.3389999999999999,,103,20.0,42.5,78.4,32.0,93,69,44,621,162,1455.2,7.13,3.02,1.17,0.296,75.0%,40.8%,11.0%,91.1,4.16,,4.36,4.22,12.4,113004046.0,113004046.0,4185335,2500000,57.41
621,621,2009,PIT,2195,6058,125,636,612,90,8.2%,18.9%,0.135,0.296,0.252,0.318,0.387,0.31,,86,-6.2,-113.0,27.8,10.5,62,99,28,617,161,1418.1,5.83,3.57,0.96,0.3,70.6%,43.8%,9.1%,92.3,4.59,,4.48,4.63,12.6,48693000.0,48693000.0,1872808,1062500,38.51
622,622,2009,SDP,2348,6179,141,638,605,82,9.5%,19.1%,0.138,0.284,0.242,0.321,0.381,0.309,,93,-10.4,-67.1,28.9,15.5,75,87,45,689,162,1450.2,7.36,3.74,1.04,0.294,70.9%,43.5%,10.1%,91.0,4.37,,4.3,4.29,11.1,43734200.0,43734200.0,1561936,466200,46.3
623,623,2009,SEA,2150,6113,160,640,613,89,6.9%,17.9%,0.144,0.293,0.258,0.314,0.402,0.313,,89,-4.5,-87.0,40.0,16.8,85,77,49,572,162,1452.2,6.46,3.31,1.07,0.272,73.4%,41.2%,9.7%,92.2,3.87,,4.39,4.46,17.5,98904166.0,98904166.0,3532292,661250,52.47
624,624,2009,SFG,2304,6057,122,657,612,78,6.5%,19.1%,0.132,0.302,0.257,0.309,0.389,0.305,,83,10.0,-118.1,94.0,16.6,88,74,41,619,162,1446.0,8.1,3.63,0.87,0.2789999999999999,75.5%,43.0%,9.1%,92.5,3.55,,3.85,3.99,19.7,83026450.0,83026450.0,2965230,477500,54.32
625,625,2009,STL,2358,6168,160,730,694,75,8.6%,16.9%,0.152,0.296,0.263,0.332,0.415,0.325,,98,13.4,-1.6,50.0,24.2,91,71,43,643,162,1440.2,6.55,2.87,0.77,0.292,73.2%,49.8%,8.7%,92.4,3.66,,3.82,4.0,17.5,88528409.0,88528409.0,3278830,950000,56.17
626,626,2009,TBR,2345,6223,199,803,765,194,10.3%,19.7%,0.177,0.303,0.263,0.3429999999999999,0.439,0.342,,109,21.6,90.5,41.8,35.1,84,78,41,672,162,1427.1,7.09,3.25,1.15,0.289,71.2%,41.5%,10.5%,92.5,4.36,,4.37,4.3,12.4,63313034.0,63313034.0,2183208,1290000,51.85
627,627,2009,TEX,2158,6127,224,784,748,149,7.7%,20.5%,0.185,0.296,0.26,0.32,0.445,0.331,,92,9.1,-49.8,24.6,19.0,87,75,45,598,162,1434.2,6.37,3.33,1.07,0.288,72.1%,42.5%,10.0%,92.4,4.38,,4.49,4.5,14.9,68178798.0,68178798.0,2350993,555000,53.7
628,628,2009,TOR,2202,6362,209,798,766,73,8.6%,16.2%,0.174,0.29,0.266,0.3329999999999999,0.44,0.337,,101,12.2,21.5,-50.0,19.5,75,87,25,607,162,1451.0,7.33,3.42,1.12,0.308,72.2%,45.0%,11.6%,91.8,4.47,,4.35,4.13,15.6,80538300.0,80538300.0,2876368,932500,46.3
629,629,2009,WSN,2401,6273,156,710,685,73,9.8%,19.3%,0.148,0.302,0.258,0.337,0.406,0.327,,96,-5.7,-37.9,-7.6,15.1,59,103,33,694,162,1424.1,5.76,3.97,1.09,0.296,67.9%,44.4%,10.3%,91.2,5.02,,4.82,4.8,4.9,60328000.0,60328000.0,2080276,500000,36.42
630,630,2010,ARI,2271,6183,180,713,691,86,9.5%,24.7%,0.166,0.312,0.25,0.325,0.416,0.325,,93,-8.3,-62.7,85.8,21.8,65,97,35,616,162,1432.0,6.72,3.44,1.32,0.296,70.1%,41.8%,12.0%,91.5,4.81,,4.76,4.35,2.7,60718166.0,60718166.0,2335314,1416666,40.12
